,init_node,term_node,capacity,length,free_flow_time,b,power,speed,critical_speed,lanes
56365,24752,24751,3600,0.326,0.33,0.25,4,60,48.0,2
56366,24752,24753,3600,0.245,0.25,0.25,4,60,48.0,2
56367,24753,7605,3600,0.035,0.04,0.25,4,60,48.0,2
56368,24753,24752,3600,0.245,0.25,0.25,4,60,48.0,2
56369,24754,24734,1543,0.293,0.59,0.25,4,30,24.0,1
56370,24754,24755,1543,0.252,0.5,0.25,4,30,24.0,1
56371,24755,8819,1543,0.161,0.32,0.25,4,30,24.0,1
56372,24755,24754,1543,0.252,0.5,0.25,4,30,24.0,1
56373,24756,8819,1705,0.047,0.06,0.25,4,45,36.0,1
56374,24756,24757,1705,0.241,0.32,0.25,4,45,36.0,1
56375,24757,24756,1705,0.241,0.32,0.25,4,45,36.0,1
56376,24757,24758,1705,0.243,0.32,0.25,4,45,36.0,1
56377,24758,24757,1705,0.243,0.32,0.25,4,45,36.0,1
56378,24758,24759,1705,0.257,0.34,0.25,4,45,36.0,1
56379,24759,7554,1705,0.068,0.09,0.25,4,45,36.0,1
56380,24759,24758,1705,0.257,0.34,0.25,4,45,36.0,1
56381,24760,7554,1823,0.169,0.16,0.25,4,65,52.0,1
56382,24760,24775,1823,0.698,0.64,0.25,4,65,52.0,1
56383,24761,7554,1823,0.378,0.35,0.25,4,65,52.0,1
56384,24761,7581,1823,0.108,0.1,0.25,4,65,52.0,1
56385,24762,7581,1609,0.137,0.23,0.25,4,35,28.0,1
56386,24762,8821,1609,0.094,0.16,0.25,4,35,28.0,1
56387,24763,8821,1609,0.057,0.1,0.25,4,35,28.0,1
56388,24763,24767,1609,0.298,0.51,0.25,4,35,28.0,1
56389,24764,8821,1609,0.262,0.45,0.25,4,35,28.0,1
56390,24764,32203,1609,0.654,1.12,0.25,4,35,28.0,1
56391,24765,24766,1609,0.219,0.38,0.25,4,35,28.0,1
56392,24765,32199,1609,0.022,0.04,0.25,4,35,28.0,1
56393,24766,7570,1609,0.158,0.27,0.25,4,35,28.0,1
56394,24766,24765,1609,0.219,0.38,0.25,4,35,28.0,1
56395,24767,3101,2880,0.169,0.42,0.25,4,24,19.2,2
56396,24767,24763,1609,0.298,0.51,0.25,4,35,28.0,1
56397,24767,24768,1609,0.28,0.48,0.25,4,35,28.0,1
56398,24768,24767,1609,0.28,0.48,0.25,4,35,28.0,1
56399,24768,24769,1609,0.196,0.34,0.25,4,35,28.0,1
56400,24769,24768,1609,0.196,0.34,0.25,4,35,28.0,1
56401,24769,24770,1609,0.201,0.34,0.25,4,35,28.0,1
56402,24770,24769,1609,0.201,0.34,0.25,4,35,28.0,1
56403,24770,24810,1609,0.23,0.39,0.25,4,35,28.0,1
56404,24771,24772,1609,0.211,0.36,0.25,4,35,28.0,1
56405,24771,24773,1609,0.322,0.55,0.25,4,35,28.0,1
56406,24772,7576,1609,0.177,0.3,0.25,4,35,28.0,1
56407,24772,24771,1609,0.211,0.36,0.25,4,35,28.0,1
56408,24773,7570,1609,0.045,0.08,0.25,4,35,28.0,1
56409,24773,24771,1609,0.322,0.55,0.25,4,35,28.0,1
56410,24774,7570,1705,0.05,0.07,0.25,4,45,36.0,1
56411,24774,24782,1705,0.101,0.13,0.25,4,45,36.0,1
56412,24775,8875,1823,0.09,0.08,0.25,4,65,52.0,1
56413,24775,24760,1823,0.698,0.64,0.25,4,65,52.0,1
56414,24776,7380,3647,0.345,0.32,0.25,4,65,52.0,2
56415,24776,7410,3647,0.23,0.21,0.25,4,65,52.0,2
56416,24777,3104,2880,0.365,0.91,0.25,4,24,19.2,2
56417,24777,7410,1705,0.733,0.98,0.25,4,45,36.0,1
56418,24777,24778,1705,0.586,0.78,0.25,4,45,36.0,1
56419,24777,32218,1662,0.822,1.23,0.25,4,40,32.0,1
56420,24778,24777,1705,0.586,0.78,0.25,4,45,36.0,1
56421,24778,24779,1705,0.523,0.7,0.25,4,45,36.0,1
56422,24779,24778,1705,0.523,0.7,0.25,4,45,36.0,1
56423,24779,24823,1705,0.291,0.39,0.25,4,45,36.0,1
56424,24780,7308,1823,0.21,0.19,0.25,4,65,52.0,1
56425,24780,7380,1823,0.583,0.54,0.25,4,65,52.0,1
56426,24781,7188,1823,0.956,0.88,0.25,4,65,52.0,1
56427,24781,7308,1823,1.102,1.02,0.25,4,65,52.0,1
56428,24782,24774,1705,0.101,0.13,0.25,4,45,36.0,1
56429,24782,24783,1705,0.049,0.07,0.25,4,45,36.0,1
56430,24783,24782,1705,0.049,0.07,0.25,4,45,36.0,1
56431,24783,24784,1705,0.046,0.06,0.25,4,45,36.0,1
56432,24784,24783,1705,0.046,0.06,0.25,4,45,36.0,1
56433,24784,24785,1705,0.186,0.25,0.25,4,45,36.0,1
56434,24785,24784,1705,0.186,0.25,0.25,4,45,36.0,1
56435,24785,24786,1705,0.101,0.13,0.25,4,45,36.0,1
56436,24786,24785,1705,0.101,0.13,0.25,4,45,36.0,1
56437,24786,24787,1705,0.24,0.32,0.25,4,45,36.0,1
56438,24787,24786,1705,0.24,0.32,0.25,4,45,36.0,1
56439,24787,24788,1705,0.063,0.08,0.25,4,45,36.0,1
56440,24788,24787,1705,0.063,0.08,0.25,4,45,36.0,1
56441,24788,24789,1705,0.163,0.22,0.25,4,45,36.0,1
56442,24789,24788,1705,0.163,0.22,0.25,4,45,36.0,1
56443,24789,24790,1705,0.409,0.55,0.25,4,45,36.0,1
56444,24790,8881,1705,0.116,0.15,0.25,4,45,36.0,1
56445,24790,24789,1705,0.409,0.55,0.25,4,45,36.0,1
56446,24791,3107,2880,0.17,0.43,0.25,4,24,19.2,2
56447,24791,8820,1705,0.302,0.4,0.25,4,45,36.0,1
56448,24791,8881,1705,0.347,0.46,0.25,4,45,36.0,1
56449,24792,24793,1705,0.133,0.18,0.25,4,45,36.0,1
56450,24792,32197,1705,0.059,0.08,0.25,4,45,36.0,1
56451,24793,24792,1705,0.133,0.18,0.25,4,45,36.0,1
56452,24793,24794,1705,0.349,0.47,0.25,4,45,36.0,1
56453,24793,24799,1609,0.072,0.12,0.25,4,35,28.0,1
56454,24794,3103,2880,0.127,0.32,0.25,4,24,19.2,2
56455,24794,7605,1705,0.091,0.12,0.25,4,45,36.0,1
56456,24794,24793,1705,0.349,0.47,0.25,4,45,36.0,1
56457,24794,24796,1609,0.171,0.29,0.25,4,35,28.0,1
56458,24795,7609,1705,0.229,0.31,0.25,4,45,36.0,1
56459,24795,32197,1705,0.109,0.15,0.25,4,45,36.0,1
56460,24796,24794,1609,0.171,0.29,0.25,4,35,28.0,1
56461,24796,24797,1609,0.315,0.54,0.25,4,35,28.0,1
56462,24797,24796,1609,0.315,0.54,0.25,4,35,28.0,1
56463,24797,24799,1609,0.337,0.58,0.25,4,35,28.0,1
56464,24798,7592,3600,0.413,0.41,0.25,4,60,48.0,2
56465,24798,7605,3600,0.132,0.13,0.25,4,60,48.0,2
56466,24799,24793,1609,0.072,0.12,0.25,4,35,28.0,1
56467,24799,24797,1609,0.337,0.58,0.25,4,35,28.0,1
56468,24800,7592,3600,0.056,0.06,0.25,4,60,48.0,2
56469,24800,24801,3600,0.128,0.13,0.25,4,60,48.0,2
56470,24801,24800,3600,0.128,0.13,0.25,4,60,48.0,2
56471,24801,24802,3600,0.428,0.43,0.25,4,60,48.0,2
56472,24802,8883,3600,0.082,0.08,0.25,4,60,48.0,2
56473,24802,24801,3600,0.428,0.43,0.25,4,60,48.0,2
56474,24803,8820,1705,0.064,0.09,0.25,4,45,36.0,1
56475,24803,8883,1705,0.095,0.13,0.25,4,45,36.0,1
56476,24804,24813,3600,0.201,0.2,0.25,4,60,48.0,2
56477,24804,28998,3600,0.025,0.03,0.25,4,60,48.0,2
56478,24805,24806,3600,0.24,0.24,0.25,4,60,48.0,2
56479,24805,24813,3600,0.057,0.06,0.25,4,60,48.0,2
56480,24806,7588,3600,0.322,0.32,0.25,4,60,48.0,2
56481,24806,24805,3600,0.24,0.24,0.25,4,60,48.0,2
56482,24807,7610,1705,0.175,0.23,0.25,4,45,36.0,1
56483,24807,24814,1705,0.484,0.65,0.25,4,45,36.0,1
56484,24808,7610,1705,0.113,0.15,0.25,4,45,36.0,1
56485,24808,24809,1705,0.205,0.27,0.25,4,45,36.0,1
56486,24809,7609,1705,0.351,0.47,0.25,4,45,36.0,1
56487,24809,24808,1705,0.205,0.27,0.25,4,45,36.0,1
56488,24810,24770,1609,0.23,0.39,0.25,4,35,28.0,1
56489,24810,24811,1609,0.35,0.6,0.25,4,35,28.0,1
56490,24811,8882,1609,0.045,0.08,0.25,4,35,28.0,1
56491,24811,24810,1609,0.35,0.6,0.25,4,35,28.0,1
56492,24812,24813,1609,0.192,0.33,0.25,4,35,28.0,1
56493,24813,24804,3600,0.201,0.2,0.25,4,60,48.0,2
56494,24813,24805,3600,0.057,0.06,0.25,4,60,48.0,2
56495,24813,24812,1609,0.192,0.33,0.25,4,35,28.0,1
56496,24814,24807,1705,0.484,0.65,0.25,4,45,36.0,1
56497,24814,24815,1705,0.206,0.27,0.25,4,45,36.0,1
56498,24815,24814,1705,0.206,0.27,0.25,4,45,36.0,1
56499,24815,24816,1705,0.227,0.3,0.25,4,45,36.0,1
56500,24816,24815,1705,0.227,0.3,0.25,4,45,36.0,1
56501,24816,24817,1705,0.283,0.38,0.25,4,45,36.0,1
56502,24817,24816,1705,0.283,0.38,0.25,4,45,36.0,1
56503,24817,32182,1705,0.138,0.18,0.25,4,45,36.0,1
56504,24818,3033,2880,0.374,0.94,0.25,4,24,19.2,2
56505,24818,7595,1705,0.833,1.11,0.25,4,45,36.0,1
56506,24818,24819,1609,0.035,0.06,0.25,4,35,28.0,1
56507,24818,32182,1705,0.14,0.19,0.25,4,45,36.0,1
56508,24819,24818,1609,0.035,0.06,0.25,4,35,28.0,1
56509,24819,32184,1609,0.106,0.18,0.25,4,35,28.0,1
56510,24820,7591,1609,0.056,0.1,0.25,4,35,28.0,1
56511,24820,32184,1609,0.063,0.11,0.25,4,35,28.0,1
56512,24821,7591,1800,0.071,0.07,0.25,4,60,48.0,1
56513,24821,24822,3600,0.467,0.47,0.25,4,60,48.0,2
56514,24822,7593,3600,0.117,0.12,0.25,4,60,48.0,2
56515,24822,24821,1800,0.467,0.47,0.25,4,60,48.0,1
56516,24823,7508,1705,0.272,0.36,0.25,4,45,36.0,1
56517,24823,24779,1705,0.291,0.39,0.25,4,45,36.0,1
56518,24824,7508,1609,0.055,0.09,0.25,4,35,28.0,1
56519,24824,24825,1609,0.223,0.38,0.25,4,35,28.0,1
56520,24825,24824,1609,0.223,0.38,0.25,4,35,28.0,1
56521,24825,24826,1609,0.232,0.4,0.25,4,35,28.0,1
56522,24826,24825,1609,0.232,0.4,0.25,4,35,28.0,1
56523,24826,24827,1609,0.161,0.28,0.25,4,35,28.0,1
56524,24827,24826,1609,0.161,0.28,0.25,4,35,28.0,1
56525,24827,24829,1609,0.06,0.1,0.25,4,35,28.0,1
56526,24828,7525,1609,0.164,0.28,0.25,4,35,28.0,1
56527,24828,24829,1609,0.199,0.34,0.25,4,35,28.0,1
56528,24829,3109,2880,0.175,0.44,0.25,4,24,19.2,2
56529,24829,24827,1609,0.06,0.1,0.25,4,35,28.0,1
56530,24829,24828,1609,0.199,0.34,0.25,4,35,28.0,1
56531,24829,24830,1609,0.191,0.33,0.25,4,35,28.0,1
56532,24830,24829,1609,0.191,0.33,0.25,4,35,28.0,1
56533,24830,24831,1609,0.186,0.32,0.25,4,35,28.0,1
56534,24831,24830,1609,0.186,0.32,0.25,4,35,28.0,1
56535,24831,24832,1609,0.04,0.07,0.25,4,35,28.0,1
56536,24832,24831,1609,0.04,0.07,0.25,4,35,28.0,1
56537,24832,24833,1609,0.325,0.56,0.25,4,35,28.0,1
56538,24832,24834,1609,0.173,0.3,0.25,4,35,28.0,1
56539,24833,24832,1609,0.325,0.56,0.25,4,35,28.0,1
56540,24833,24835,1609,0.122,0.21,0.25,4,35,28.0,1
56541,24834,24832,1609,0.173,0.3,0.25,4,35,28.0,1
56542,24834,24835,1609,0.292,0.5,0.25,4,35,28.0,1
56543,24835,24833,1609,0.122,0.21,0.25,4,35,28.0,1
56544,24835,24834,1609,0.292,0.5,0.25,4,35,28.0,1
56545,24836,7525,1662,0.546,0.82,0.25,4,40,32.0,1
56546,24836,32191,1662,0.092,0.14,0.25,4,40,32.0,1
56547,24837,3110,2880,0.232,0.58,0.25,4,24,19.2,2
56548,24837,28342,1662,0.062,0.09,0.25,4,40,32.0,1
56549,24837,32193,1662,0.32,0.48,0.25,4,40,32.0,1
56550,24838,24839,1705,0.042,0.06,0.25,4,45,36.0,1
56551,24838,24863,1705,0.194,0.26,0.25,4,45,36.0,1
56552,24839,24838,1705,0.042,0.06,0.25,4,45,36.0,1
56553,24839,24840,1705,0.061,0.08,0.25,4,45,36.0,1
56554,24839,24842,1705,0.056,0.07,0.25,4,45,36.0,1
56555,24840,24839,1705,0.061,0.08,0.25,4,45,36.0,1
56556,24840,24841,1705,0.317,0.42,0.25,4,45,36.0,1
56557,24841,24840,1705,0.317,0.42,0.25,4,45,36.0,1
56558,24841,24852,1705,0.24,0.32,0.25,4,45,36.0,1
56559,24842,24839,1705,0.056,0.07,0.25,4,45,36.0,1
56560,24842,24843,1705,0.222,0.3,0.25,4,45,36.0,1
56561,24843,7544,1705,0.075,0.1,0.25,4,45,36.0,1
56562,24843,24842,1705,0.222,0.3,0.25,4,45,36.0,1
56563,24844,7544,1705,0.06,0.08,0.25,4,45,36.0,1
56564,24844,24874,1705,0.053,0.07,0.25,4,45,36.0,1
56565,24845,7544,1705,0.033,0.04,0.25,4,45,36.0,1
56566,24845,24872,1705,0.056,0.07,0.25,4,45,36.0,1
56567,24846,7488,1705,0.066,0.09,0.25,4,45,36.0,1
56568,24846,24849,1705,0.118,0.16,0.25,4,45,36.0,1
56569,24846,24852,1705,1.171,1.56,0.25,4,45,36.0,1
56570,24847,7472,1705,0.118,0.16,0.25,4,45,36.0,1
56571,24847,24848,1705,0.216,0.29,0.25,4,45,36.0,1
56572,24848,24847,1705,0.216,0.29,0.25,4,45,36.0,1
56573,24848,28923,1705,0.034,0.05,0.25,4,45,36.0,1
56574,24849,24846,1705,0.118,0.16,0.25,4,45,36.0,1
56575,24849,24851,1705,0.178,0.24,0.25,4,45,36.0,1
56576,24850,7488,1705,0.037,0.05,0.25,4,45,36.0,1
56577,24850,24562,1705,0.369,0.49,0.25,4,45,36.0,1
56578,24851,24849,1705,0.178,0.24,0.25,4,45,36.0,1
56579,24851,24857,1705,0.098,0.13,0.25,4,45,36.0,1
56580,24852,24841,1705,0.24,0.32,0.25,4,45,36.0,1
56581,24852,24846,1705,1.171,1.56,0.25,4,45,36.0,1
56582,24852,24853,1609,0.028,0.05,0.25,4,35,28.0,1
56583,24853,24852,1609,0.028,0.05,0.25,4,35,28.0,1
56584,24853,24854,1609,0.096,0.16,0.25,4,35,28.0,1
56585,24854,24853,1609,0.096,0.16,0.25,4,35,28.0,1
56586,24854,24855,1609,0.045,0.08,0.25,4,35,28.0,1
56587,24855,24854,1609,0.045,0.08,0.25,4,35,28.0,1
56588,24855,24856,1609,0.255,0.44,0.25,4,35,28.0,1
56589,24856,24855,1609,0.255,0.44,0.25,4,35,28.0,1
56590,24856,24857,1609,0.056,0.1,0.25,4,35,28.0,1
56591,24857,7534,1705,0.38,0.51,0.25,4,45,36.0,1
56592,24857,24851,1705,0.098,0.13,0.25,4,45,36.0,1
56593,24857,24856,1609,0.056,0.1,0.25,4,35,28.0,1
56594,24858,3035,2880,0.202,0.51,0.25,4,24,19.2,2
56595,24858,24859,1543,0.253,0.51,0.25,4,30,24.0,1
56596,24859,24858,1543,0.253,0.51,0.25,4,30,24.0,1
56597,24859,24860,1543,0.153,0.31,0.25,4,30,24.0,1
56598,24860,24859,1543,0.153,0.31,0.25,4,30,24.0,1
56599,24860,24861,1543,0.046,0.09,0.25,4,30,24.0,1
56600,24861,24860,1543,0.046,0.09,0.25,4,30,24.0,1
56601,24861,24862,1705,0.077,0.1,0.25,4,45,36.0,1
56602,24861,24863,1705,0.034,0.05,0.25,4,45,36.0,1
56603,24862,7552,1705,0.077,0.1,0.25,4,45,36.0,1
56604,24862,24861,1705,0.077,0.1,0.25,4,45,36.0,1
56605,24863,24838,1705,0.194,0.26,0.25,4,45,36.0,1
56606,24863,24861,1705,0.034,0.05,0.25,4,45,36.0,1
56607,24864,24572,1609,0.159,0.27,0.25,4,35,28.0,1
56608,24864,24865,1609,0.315,0.54,0.25,4,35,28.0,1
56609,24865,24864,1609,0.315,0.54,0.25,4,35,28.0,1
56610,24865,24866,1609,0.216,0.37,0.25,4,35,28.0,1
56611,24866,7575,1705,0.09,0.12,0.25,4,45,36.0,1
56612,24866,24865,1609,0.216,0.37,0.25,4,35,28.0,1
56613,24866,24876,1705,0.155,0.21,0.25,4,45,36.0,1
56614,24867,7593,1800,0.133,0.13,0.25,4,60,48.0,1
56615,24867,7595,3600,0.134,0.13,0.25,4,60,48.0,2
56616,24867,32181,1543,0.239,0.48,0.25,4,30,24.0,1
56617,24868,7594,3600,0.111,0.11,0.25,4,60,48.0,2
56618,24868,7595,3600,0.038,0.04,0.25,4,60,48.0,2
56619,24869,7588,3600,0.056,0.06,0.25,4,60,48.0,2
56620,24869,29040,3600,0.251,0.25,0.25,4,60,48.0,2
56621,24870,7589,3600,0.08,0.08,0.25,4,60,48.0,2
56622,24870,29040,3600,0.016,0.02,0.25,4,60,48.0,2
56623,24871,24872,1543,0.025,0.05,0.25,4,30,24.0,1
56624,24871,24873,1543,0.167,0.33,0.25,4,30,24.0,1
56625,24872,7534,1705,0.182,0.24,0.25,4,45,36.0,1
56626,24872,24845,1705,0.056,0.07,0.25,4,45,36.0,1
56627,24872,24871,1543,0.025,0.05,0.25,4,30,24.0,1
56628,24873,24871,1543,0.167,0.33,0.25,4,30,24.0,1
56629,24873,24874,1543,0.043,0.09,0.25,4,30,24.0,1
56630,24874,7573,1705,0.496,0.66,0.25,4,45,36.0,1
56631,24874,24844,1705,0.053,0.07,0.25,4,45,36.0,1
56632,24874,24873,1543,0.043,0.09,0.25,4,30,24.0,1
56633,24875,7573,1705,0.029,0.04,0.25,4,45,36.0,1
56634,24875,24877,1705,0.247,0.33,0.25,4,45,36.0,1
56635,24876,7573,1705,0.043,0.06,0.25,4,45,36.0,1
56636,24876,24866,1705,0.155,0.21,0.25,4,45,36.0,1
56637,24877,24875,1705,0.247,0.33,0.25,4,45,36.0,1
56638,24877,24878,1705,0.196,0.26,0.25,4,45,36.0,1
56639,24878,7574,1705,0.084,0.11,0.25,4,45,36.0,1
56640,24878,24877,1705,0.196,0.26,0.25,4,45,36.0,1
56641,24879,7574,1609,0.166,0.28,0.25,4,35,28.0,1
56642,24879,24881,1609,0.088,0.15,0.25,4,35,28.0,1
56643,24880,7565,1705,0.221,0.29,0.25,4,45,36.0,1
56644,24880,24557,1705,0.036,0.05,0.25,4,45,36.0,1
56645,24881,7534,1705,0.644,0.86,0.25,4,45,36.0,1
56646,24881,24557,1705,0.188,0.25,0.25,4,45,36.0,1
56647,24881,24879,1609,0.088,0.15,0.25,4,35,28.0,1
56648,24882,3049,2880,0.183,0.46,0.25,4,24,19.2,2
56649,24882,24542,1705,0.077,0.1,0.25,4,45,36.0,1
56650,24882,24543,1705,0.026,0.03,0.25,4,45,36.0,1
56651,24882,24887,1609,0.298,0.51,0.25,4,35,28.0,1
56652,24883,7542,1705,0.236,0.31,0.25,4,45,36.0,1
56653,24883,29010,1705,0.031,0.04,0.25,4,45,36.0,1
56654,24883,29011,1609,0.07,0.12,0.25,4,35,28.0,1
56655,24884,24885,1609,0.106,0.18,0.25,4,35,28.0,1
56656,24884,29011,1609,0.12,0.21,0.25,4,35,28.0,1
56657,24885,7568,1609,0.125,0.21,0.25,4,35,28.0,1
56658,24885,24884,1609,0.106,0.18,0.25,4,35,28.0,1
56659,24885,24886,1609,0.141,0.24,0.25,4,35,28.0,1
56660,24886,24885,1609,0.141,0.24,0.25,4,35,28.0,1
56661,24886,24887,1609,0.046,0.08,0.25,4,35,28.0,1
56662,24887,24882,1609,0.298,0.51,0.25,4,35,28.0,1
56663,24887,24886,1609,0.046,0.08,0.25,4,35,28.0,1
56664,24887,24888,1609,0.075,0.13,0.25,4,35,28.0,1
56665,24888,24887,1609,0.075,0.13,0.25,4,35,28.0,1
56666,24888,24889,1609,0.05,0.09,0.25,4,35,28.0,1
56667,24889,7568,3600,0.188,0.19,0.25,4,60,48.0,2
56668,24889,24539,3600,0.026,0.03,0.25,4,60,48.0,2
56669,24889,24888,1609,0.05,0.09,0.25,4,35,28.0,1
56670,24890,7489,3600,0.269,0.27,0.25,4,60,48.0,2
56671,24890,27608,3600,0.039,0.04,0.25,4,60,48.0,2
56672,24891,7537,1705,0.208,0.28,0.25,4,45,36.0,1
56673,24891,24541,1705,0.049,0.07,0.25,4,45,36.0,1
56674,24891,24892,1543,0.119,0.24,0.25,4,30,24.0,1
56675,24892,7549,1543,0.052,0.1,0.25,4,30,24.0,1
56676,24892,24891,1543,0.119,0.24,0.25,4,30,24.0,1
56677,24893,7537,3600,0.195,0.2,0.25,4,60,48.0,2
56678,24893,7549,3600,0.049,0.05,0.25,4,60,48.0,2
56679,24894,7472,1609,0.076,0.13,0.25,4,35,28.0,1
56680,24894,32169,1609,0.224,0.38,0.25,4,35,28.0,1
56681,24895,24897,1609,0.204,0.35,0.25,4,35,28.0,1
56682,24896,24897,1609,0.014,0.02,0.25,4,35,28.0,1
56683,24896,24901,1609,0.246,0.42,0.25,4,35,28.0,1
56684,24897,24895,1609,0.204,0.35,0.25,4,35,28.0,1
56685,24897,24896,1609,0.014,0.02,0.25,4,35,28.0,1
56686,24897,24898,1609,0.03,0.05,0.25,4,35,28.0,1
56687,24898,24897,1609,0.03,0.05,0.25,4,35,28.0,1
56688,24898,24899,1609,0.232,0.4,0.25,4,35,28.0,1
56689,24899,24898,1609,0.232,0.4,0.25,4,35,28.0,1
56690,24899,24900,1609,0.147,0.25,0.25,4,35,28.0,1
56691,24900,24899,1609,0.147,0.25,0.25,4,35,28.0,1
56692,24900,24901,1609,0.038,0.07,0.25,4,35,28.0,1
56693,24901,3036,2880,0.222,0.56,0.25,4,24,19.2,2
56694,24901,24896,1609,0.246,0.42,0.25,4,35,28.0,1
56695,24901,24900,1609,0.038,0.07,0.25,4,35,28.0,1
56696,24901,24902,1609,0.054,0.09,0.25,4,35,28.0,1
56697,24902,24901,1609,0.054,0.09,0.25,4,35,28.0,1
56698,24902,24903,1609,0.11,0.19,0.25,4,35,28.0,1
56699,24902,32180,1609,0.073,0.13,0.25,4,35,28.0,1
56700,24903,24902,1609,0.11,0.19,0.25,4,35,28.0,1
56701,24903,24904,1609,0.24,0.41,0.25,4,35,28.0,1
56702,24904,24903,1609,0.24,0.41,0.25,4,35,28.0,1
56703,24904,32177,1609,0.027,0.05,0.25,4,35,28.0,1
56704,24905,7416,1773,0.033,0.04,0.25,4,55,44.0,1
56705,24905,24927,1773,0.123,0.13,0.25,4,55,44.0,1
56706,24906,7416,1609,0.048,0.08,0.25,4,35,28.0,1
56707,24906,24909,1609,0.161,0.28,0.25,4,35,28.0,1
56708,24907,7418,1705,0.245,0.33,0.25,4,45,36.0,1
56709,24907,7429,1705,0.016,0.02,0.25,4,45,36.0,1
56710,24908,7429,1773,0.078,0.09,0.25,4,55,44.0,1
56711,24908,24917,1773,0.289,0.32,0.25,4,55,44.0,1
56712,24909,7415,1609,0.052,0.09,0.25,4,35,28.0,1
56713,24909,24906,1609,0.161,0.28,0.25,4,35,28.0,1
56714,24910,7415,1609,0.058,0.1,0.25,4,35,28.0,1
56715,24910,24911,1609,0.085,0.15,0.25,4,35,28.0,1
56716,24911,7418,1609,0.053,0.09,0.25,4,35,28.0,1
56717,24911,24910,1609,0.085,0.15,0.25,4,35,28.0,1
56718,24912,7418,1609,0.049,0.08,0.25,4,35,28.0,1
56719,24912,24913,1609,0.297,0.51,0.25,4,35,28.0,1
56720,24913,24912,1609,0.297,0.51,0.25,4,35,28.0,1
56721,24913,24914,1609,0.2,0.34,0.25,4,35,28.0,1
56722,24914,7455,1609,0.117,0.2,0.25,4,35,28.0,1
56723,24914,24913,1609,0.2,0.34,0.25,4,35,28.0,1
56724,24915,7455,1742,0.048,0.06,0.25,4,50,40.0,1
56725,24915,24918,1742,0.202,0.24,0.25,4,50,40.0,1
56726,24916,7450,1742,0.035,0.04,0.25,4,50,40.0,1
56727,24916,28210,1742,0.017,0.02,0.25,4,50,40.0,1
56728,24917,7450,1773,0.039,0.04,0.25,4,55,44.0,1
56729,24917,24908,1773,0.289,0.32,0.25,4,55,44.0,1
56730,24918,24915,1742,0.202,0.24,0.25,4,50,40.0,1
56731,24918,24964,1742,0.17,0.2,0.25,4,50,40.0,1
56732,24919,7450,1773,0.22,0.24,0.25,4,55,44.0,1
56733,24919,24920,1773,0.185,0.2,0.25,4,55,44.0,1
56734,24920,24919,1773,0.185,0.2,0.25,4,55,44.0,1
56735,24920,24921,1773,0.203,0.22,0.25,4,55,44.0,1
56736,24921,24920,1773,0.203,0.22,0.25,4,55,44.0,1
56737,24921,28922,1773,0.089,0.1,0.25,4,55,44.0,1
56738,24922,24923,1773,0.144,0.16,0.25,4,55,44.0,1
56739,24922,28922,1773,0.069,0.08,0.25,4,55,44.0,1
56740,24923,7498,1773,0.037,0.04,0.25,4,55,44.0,1
56741,24923,24922,1773,0.144,0.16,0.25,4,55,44.0,1
56742,24924,24925,1609,0.2,0.34,0.25,4,35,28.0,1
56743,24924,25012,1609,0.023,0.04,0.25,4,35,28.0,1
56744,24925,7415,1609,0.04,0.07,0.25,4,35,28.0,1
56745,24925,24924,1609,0.2,0.34,0.25,4,35,28.0,1
56746,24926,7404,1773,0.159,0.17,0.25,4,55,44.0,1
56747,24926,7416,1773,0.043,0.05,0.25,4,55,44.0,1
56748,24927,3248,2880,0.141,0.35,0.25,4,24,19.2,2
56749,24927,7429,1773,0.043,0.05,0.25,4,55,44.0,1
56750,24927,24905,1773,0.123,0.13,0.25,4,55,44.0,1
56751,24928,7429,1742,0.05,0.06,0.25,4,50,40.0,1
56752,24928,31544,1742,0.096,0.12,0.25,4,50,40.0,1
56753,24929,7404,3600,0.065,0.07,0.25,4,60,48.0,2
56754,24929,24930,3600,0.159,0.16,0.25,4,60,48.0,2
56755,24930,7382,3600,0.028,0.03,0.25,4,60,48.0,2
56756,24930,24929,3600,0.159,0.16,0.25,4,60,48.0,2
56757,24931,7382,3600,0.043,0.04,0.25,4,60,48.0,2
56758,24931,24995,3600,0.155,0.16,0.25,4,60,48.0,2
56759,24932,7383,1662,0.078,0.12,0.25,4,40,32.0,1
56760,24932,25001,1662,0.182,0.27,0.25,4,40,32.0,1
56761,24933,7491,1742,0.306,0.37,0.25,4,50,40.0,1
56762,24933,28924,1742,0.083,0.1,0.25,4,50,40.0,1
56763,24934,24962,1742,0.136,0.16,0.25,4,50,40.0,1
56764,24934,28924,1742,0.078,0.09,0.25,4,50,40.0,1
56765,24935,7535,1742,0.031,0.04,0.25,4,50,40.0,1
56766,24935,24962,1742,0.083,0.1,0.25,4,50,40.0,1
56767,24936,24957,1773,0.06,0.07,0.25,4,55,44.0,1
56768,24936,29014,1773,0.088,0.1,0.25,4,55,44.0,1
56769,24937,7536,1773,0.025,0.03,0.25,4,55,44.0,1
56770,24937,24938,1773,0.081,0.09,0.25,4,55,44.0,1
56771,24938,7539,1773,0.041,0.04,0.25,4,55,44.0,1
56772,24938,24937,1773,0.081,0.09,0.25,4,55,44.0,1
56773,24939,7539,1773,0.022,0.02,0.25,4,55,44.0,1
56774,24939,24463,1773,0.21,0.23,0.25,4,55,44.0,1
